Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-05-27,158.73,159.03,151.55,151.95,111421
2019-05-28,152.75,154.24,147.57,147.57,322326
2019-05-29,147.57,150.46,146.07,147.97,133159
2019-05-30,149.56,158.73,149.56,157.13,243388
2019-05-31,156.04,158.33,153.55,156.14,189074
2019-06-03,156.44,156.93,152.35,153.35,96063
2019-06-04,151.65,152.25,146.27,148.46,374123
2019-06-05,150.16,154.34,147.47,153.25,128472
2019-06-06,153.25,156.63,149.56,149.96,95680
2019-06-07,151.45,152.85,150.06,151.95,58051
2019-06-10,151.45,154.74,151.15,152.75,60357
2019-06-11,153.15,154.34,150.56,150.56,65291
2019-06-12,151.15,152.25,147.07,148.66,101724
2019-06-13,149.76,154.74,147.57,153.45,117093
2019-06-14,154.44,156.63,150.66,150.86,123936
2019-06-17,151.95,152.45,150.96,151.35,49219
2019-06-18,151.75,154.44,149.66,153.75,113511
2019-06-19,154.14,159.03,151.75,158.43,113149
2019-06-21,159.33,164.31,158.93,161.62,304385
2019-06-24,161.92,166.3,161.92,163.91,93876
2019-06-25,164.41,164.91,158.53,160.82,96781
2019-06-26,161.32,167.6,158.73,167.6,174267
2019-06-27,167.6,173.87,166.1,167.1,114181
2019-06-28,167.4,170.48,164.11,167.99,65664
2019-07-01,170.39,174.87,170.29,174.37,146695
2019-07-02,178.76,178.85,161.52,165.8,333921
2019-07-03,165.9,165.9,160.12,161.82,164963
2019-07-04,161.82,165.8,160.62,165.1,127919
2019-07-05,165.5,165.5,161.72,162.21,57435
2019-07-08,163.01,163.61,153.45,154.44,199254
2019-07-09,153.35,153.35,146.67,150.46,305920
2019-07-10,150.66,157.93,149.76,153.15,153501
2019-07-11,155.84,155.94,150.46,151.65,81613
2019-07-12,152.15,153.45,151.75,152.95,37496
2019-07-15,153.45,154.24,151.95,153.45,70144
2019-07-16,154.44,155.44,152.85,153.35,50538
2019-07-17,153.85,155.74,149.66,151.45,54306
2019-07-18,151.15,152.75,148.17,150.66,73789
2019-07-19,151.95,154.94,150.46,154.04,67309
2019-07-22,154.74,156.93,152.05,155.14,45636
2019-07-23,156.73,157.43,153.55,153.65,39307
2019-07-24,154.44,156.63,153.85,156.44,228697
2019-07-25,156.44,158.23,154.04,155.64,60895
2019-07-26,154.64,155.24,153.55,154.44,52471
2019-07-29,154.44,154.44,149.46,149.76,70821
2019-07-30,149.76,151.25,146.47,146.87,104637
2019-07-31,147.47,151.25,146.07,149.46,149466
2019-08-01,149.76,149.76,143.08,144.28,140063
2019-08-02,144.48,144.48,130.53,136.61,189688
2019-08-05,136.21,137.3,130.03,130.23,147989
2019-08-06,129.53,133.52,126.05,127.54,152905
2019-08-07,128.14,132.52,127.84,131.53,155427
2019-08-08,133.52,137.5,131.23,132.32,90825
2019-08-09,132.52,133.42,128.04,130.53,54247
2019-08-12,131.53,131.53,123.95,130.43,97922
2019-08-13,128.54,137.4,127.54,135.51,93404
2019-08-14,135.01,135.41,128.24,129.33,94659
2019-08-16,129.13,129.93,122.86,124.15,110032
2019-08-19,125.25,128.14,124.25,127.44,71595
2019-08-20,139.5,146.97,131.53,132.52,636845
2019-08-21,132.52,135.51,130.73,131.63,116402
2019-08-22,131.72,133.22,128.64,130.23,94473
2019-08-23,130.53,132.62,126.74,129.43,63675
2019-08-26,127.74,128.64,126.54,127.54,58440
2019-08-27,128.64,129.03,123.35,126.24,178812
2019-08-28,126.24,127.84,121.66,122.76,106427
2019-08-29,122.56,124.65,121.16,121.56,99134
2019-08-30,121.66,125.55,121.66,122.86,227751
2019-09-02,124.35,126.34,122.86,124.15,110867
2019-09-03,124.55,127.94,120.96,126.05,152702
2019-09-04,122.76,134.51,122.36,131.43,371090
2019-09-05,131.92,135.41,131.63,132.02,151154
2019-09-06,133.32,139,131.72,137.01,164295
2019-09-09,138.4,144.28,137.7,143.48,139051
2019-09-10,144.48,144.78,141.09,143.38,73545
2019-09-11,143.28,144.38,142.69,143.48,155411
2019-09-12,143.78,143.98,138.2,141.19,142450
2019-09-13,140.49,141.79,137.01,138.6,133987
2019-09-16,137.6,138.6,128.2,132.7,344318
2019-09-17,132,132.8,130.6,131.4,170472
2019-09-18,131,135.2,129.8,130.2,292006
2019-09-19,130.2,131.2,126.5,127.5,160659
2019-09-20,128.1,129.2,126,126.2,246702
2019-09-23,127,128.7,122.2,123.2,178545
2019-09-24,124.3,127.7,123.9,125.9,184778
2019-09-25,126,130.1,123.3,130,482183
2019-09-26,131,136.4,130,136.4,149279
2019-09-27,136.8,140.7,135.5,139.1,141788
2019-09-30,142.3,144,136.3,138.3,216944
2019-10-01,138.4,141.1,131.6,132.5,252597
2019-10-02,132.5,133.7,127.5,128.9,299257
2019-10-03,128.1,129.3,124,126.3,127413
2019-10-04,127,129.5,126.5,127.7,157532
2019-10-07,129.3,129.3,125.2,127.2,99123
2019-10-08,127.3,128.8,125.8,128,95149
2019-10-09,128,128.5,126.4,126.6,99765
2019-10-10,127,128.5,127,128,45342
2019-10-11,128.6,128.9,126.6,128,121108
2019-10-14,128,132.3,127.7,129.1,117614
2019-10-15,130,131.2,127.1,128.3,66672
2019-10-16,128,134.3,127.9,133,87271
2019-10-17,132.9,134.8,131.6,132,105206
2019-10-18,132,132.1,128.5,129,84043
2019-10-21,129.4,130.9,125.1,125.2,135160
2019-10-22,126.4,126.8,123.3,125.4,165132
2019-10-23,125.5,126.4,123.4,125.5,90183
2019-10-24,126.8,127.1,123.8,124.9,83192
2019-10-25,125.1,126.2,124.3,124.8,26016
2019-10-28,125.8,127.3,125,126.3,88343
2019-10-29,127.4,129,125.3,128.6,136823
2019-10-30,126,128.2,122.2,123,251599
